gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
LSM4,3.1803725,0.11547804,0.0014708585092501408,0.005824082574981281
CTIF,3.1802778,0.14595222,0.0014713386785437574,0.005824894998207778
ERCC8,3.180255,0.02073529,0.0014714554983196657,0.005824894998207778
APPL1,3.1797361,-0.003081227,0.0014740927049121729,0.005834557826830888
MSL1,3.1792555,0.10090917,0.0014765389279195536,0.005843462257930532
SLC35E4,3.179143,0.8606178,0.0014771119881247033,0.005844952188303407
EAF1,3.179028,-0.09990456,0.001477698284403222,0.005846494090507119
GRK4,3.178315,0.21148707,0.0014813381101352696,0.0058593356430293965
RFC2,3.1775274,-0.092031285,0.0014853658616147713,0.005874485656210694
NFIL3,3.1773026,0.46115834,0.001486518499751002,0.005878262342478593
DDHD2,3.1769702,-0.061146706,0.0014882227686986815,0.00588421909331355
PEX3,3.1742966,-0.034047846,0.0015020012384703066,0.005937118163179689
PLEKHG1,3.1734684,3.1791942,0.0015062929193002223,0.005953290890542804
PSRC1,3.1730542,0.39429373,0.0015084429934023864,0.005960996215155922
RP11-1275H24.1,3.170961,0.882597,0.0015193561536637275,0.006003324454070912
HRAS,3.170138,-0.07074601,0.0015236666801823901,0.006019556391424795
AP4S1,3.1695626,0.34885246,0.001526685376541121,0.006030681054961758
PAQR5,3.168903,0.5951642,0.0015301535943403053,0.0060435195477106865
MOB1B,3.1688673,0.02630408,0.0015303419996204137,0.0060435195477106865
MATN2,3.168461,0.28862473,0.0015324832451300355,0.006051171889435769
ZNF142,3.1684048,0.35218507,0.0015327797353164594,0.006051538955007873
DUS1L,3.167523,-0.117105424,0.0015374361563486177,0.006068311328383573
SPATA7,3.16683,0.35786912,0.0015411029411703644,0.006081976871491698
GAPVD1,3.166314,-0.08296949,0.0015438413538855595,0.006091975444602434
AFMID,3.1654575,0.02493226,0.0015483926611530024,0.006107503183080686
CKAP2L,3.165271,0.560169,0.0015493860767868766,0.006110610985688315
JCHAIN,3.1646447,0.6704798,0.0015527244350904098,0.006122152980843808
PLEKHG6,3.1637015,0.48746037,0.001557764914042697,0.006141212435591555
ATG2A,3.1633053,0.17967631,0.0015598866787259187,0.006148761847879854
HIC1,3.1598878,4.207805,0.0015782993941271402,0.006218043710823144
APBA2,3.1596935,2.394594,0.0015793520272658268,0.006221366431729575
GCC1,3.158643,0.13245465,0.0015850557641770419,0.006243007423006489
NHLRC2,3.158418,-0.10685421,0.0015862794645098125,0.0062469996448040075
GEN1,3.1580653,0.38265562,0.001588200200613577,0.006252907384115928
CAMK1D,3.1573443,1.1734366,0.0015921318427607072,0.006267556743122482
AJUBA,3.1570325,0.21399952,0.0015938355409756304,0.00627342737093679
METTL1,3.156994,0.078115284,0.0015940451278857648,0.00627342737093679
PLEKHN1,3.156644,0.21040305,0.0015959605294005204,0.006280134253661418
N4BP2L2,3.1559181,0.09895975,0.0015999378928779698,0.006294952146214196
AC007040.11,3.1554887,2.7142541,0.0016022949926066973,0.006302558144618988
HSPA4,3.1547422,-0.043776628,0.0016063994640977439,0.006317867098679658
PHF2,3.1537428,0.0059225275,0.0016119106767311109,0.006338703895152243
CCNL2,3.1533823,-0.053068217,0.0016139023619254336,0.006345696763703904
ECT2,3.1531985,-0.061338972,0.0016149202660690472,0.006348859483145707
SP3,3.1514857,-0.13630314,0.001624420802917372,0.006383677469355303
ZNF574,3.1509798,0.10831991,0.0016272382553542053,0.006393904459686346
SEMA4F,3.1507037,0.6561642,0.001628776942489595,0.006399104760972929
C3orf38,3.1502283,-0.1361576,0.0016314300428498098,0.006408681393057654
TMTC4,3.1501184,0.14835887,0.0016320439597439758,0.0064102461103127655
GCAT,3.1480632,0.14068145,0.0016435620001634473,0.006454633331245513
RMDN3,3.1476133,-0.100729294,0.0016460933209600532,0.006462867121630168
TRIM8,3.1468542,-0.2206415,0.0016503730609600568,0.006478814658242061
FAM212A,3.1413329,2.6826189,0.001681807770822815,0.006598731914736707
GSKIP,3.1410697,-0.13782552,0.0016833204104863251,0.006603795456523276
ZNF883,3.140929,1.0528804,0.0016841286431745553,0.0066060945841040965
ANXA8L1,3.1399448,1.7692538,0.0016897962751560554,0.006626577769614217
PCTP,3.1386132,0.027342085,0.0016974939176224212,0.006655886410743432
ABHD3,3.138557,-0.084560975,0.0016978196706545876,0.006656285900260133
HBS1L,3.1374066,0.023434822,0.0017044954303777186,0.006680573013208077
OVOL1,3.1373734,0.27141708,0.0017046886439716705,0.006680573013208077
PTGS1,3.1361465,1.9080329,0.001711836803561393,0.0067077021191738135
BRAP,3.1360621,0.017997468,0.001712329250883598,0.006708747610557652
AKTIP,3.1359496,-0.13444138,0.0017129860499854677,0.006710436656682202
ABCC4,3.1347585,0.71437544,0.0017199563850781743,0.006735967228336322
GAS8,3.134255,-0.06350007,0.0017229109085099242,0.006745761132831918
SNIP1,3.1341553,0.0146909,0.001723496367337943,0.0067471649098168615
TOMM70A,3.1335673,-0.12205706,0.001726952795884072,0.006759806145342433
LRRC32,3.1332836,4.3821363,0.0017286231778782333,0.0067654538565030285
CCDC64B,3.1329846,0.11119158,0.0017303854590798745,0.00677145970713634
CTD-2066L21.3,3.1324785,1.7949667,0.0017333715452267197,0.006782252421927366
RBBP7,3.1321895,0.037646756,0.0017350778488089524,0.006788035484031129
ZNF526,3.1314433,0.2598742,0.0017394942128759311,0.0068044180280805245
FRY,3.1313307,0.5024997,0.0017401605877977908,0.00680612927611046
ZNF195,3.1299863,0.011373461,0.0017481449934775952,0.006836458646727521
RP11-326I11.3,3.1289613,0.4024728,0.0017542545773839167,0.006859449151677538
MSTO1,3.1280563,-0.023728268,0.0017596643840027955,0.0068796977159178326
IFT80,3.1274428,-0.026469383,0.0017633407691452932,0.006892258589325227
TELO2,3.1256843,-0.16655177,0.0017739189113182652,0.0069326933478215
LIPG,3.1249278,1.3485265,0.0017784878946763396,0.006949636032647077
NOL6,3.1241763,0.4388812,0.0017830367125959206,0.006966495476427663
XPO4,3.1232636,-0.21766925,0.0017885746540299843,0.006987214582613786
SMG7,3.1228597,-0.077800706,0.001791030663033473,0.006995890003149535
TBC1D15,3.1226528,-0.00418278,0.0017922909578398595,0.006999893215480434
UBE3B,3.1222923,-0.047684133,0.0017944867489849549,0.007007548530019656
LRRC8C,3.12185,2.2795022,0.0017971842536364177,0.007017160789674537
BTBD19,3.1210065,1.1368595,0.0018023401204467372,0.007036368014869069
C1orf198,3.1209376,-0.12046472,0.0018027625651627934,0.007037093258498797
VPS53,3.1204033,0.017205613,0.0018060356800855251,0.007048944457335642
TMEM38B,3.1154087,0.030631253,0.0018369022510221651,0.007166594230368985
ADAMTS14,3.1141665,4.9756546,0.0018446543083193156,0.007195894325538994
PKIG,3.1104958,-0.0019225661,0.0018677355204261318,0.00728497707317725
KIAA0196,3.1103988,-0.24575648,0.0018683498921758439,0.007286417542505819
MAST2,3.1087883,0.10055965,0.0018785626190741863,0.007325285554482988
IKBKAP,3.1076024,0.17517382,0.0018861171373611228,0.007352815110155797
CATSPER2,3.1070833,0.81327695,0.001889431005464278,0.007364768233543442
GOLGA8A,3.1067588,0.2872844,0.001891506932111127,0.007371893513233732
KCTD13,3.1058974,-0.11648869,0.0018970256523644867,0.007392432991055476
FAM126B,3.1038115,0.022844901,0.0019104497997731226,0.00744376934827077
MIER2,3.1023648,0.032284833,0.001919812338851257,0.007479268903441355
SLC35C2,3.1014395,-0.067324325,0.001925822465948776,0.0074997353477478665
RP11-41O4.2,3.0991976,8.451684,0.001940454611144241,0.007554738372810229
TIMELESS,3.0988731,0.21734276,0.0019425819601041731,0.007562030560326967
HAND2,3.0986788,6.338462,0.0019438560432442557,0.007565999703335705
MMP1,3.0982647,3.0932508,0.001946574413123777,0.007575588615891265
CDKL1,3.0963068,3.324946,0.0019594752701696076,0.007623799817842574
SMIM13,3.0958185,0.28324628,0.0019627042662339043,0.0076353638555452935
MIOS,3.0955706,-0.139092,0.0019643459925102564,0.007640003293374486
SPATA2,3.09554,-0.012390969,0.0019645491802690283,0.007640003293374486
MYPOP,3.095522,-0.017075535,0.0019646677153715175,0.007640003293374486
KIZ,3.0950925,0.27655065,0.0019675145282516274,0.007650073161828905
TP53RK,3.093881,-0.052521616,0.001975567033800583,0.0076803784801245745
PACS1,3.092061,-0.061504383,0.0019877196436786132,0.0077266136966265145
TSPAN33,3.0911076,1.7400098,0.001994113462091285,0.007750454322661461
EPN2,3.0908623,-0.09210104,0.0019957621076350522,0.007755848221972684
MARVELD3,3.0903177,0.069800355,0.0019994245079011028,0.007769065459151005
DTX3,3.0898423,0.05776541,0.0020026277041225986,0.007780495168780507
AP006222.2,3.0888965,0.07187724,0.0020090136605068415,0.007803266253148258
C7orf31,3.0887713,1.9600908,0.0020098607681380406,0.0078055368624671325
TNFAIP8L1,3.08553,0.2955333,0.00203189615761907,0.007890083381805905
COX11,3.085387,-0.15429384,0.0020328744214309154,0.007892851289162367
DXO,3.0850394,-0.05390952,0.0020352520044535105,0.007901050770128768
CBWD3,3.0843978,-0.10335143,0.0020396467447777573,0.007917077893273767
PDPN,3.0841064,6.0383725,0.0020416456361773763,0.00792380233656989
HSDL1,3.0832143,-0.0018799255,0.0020477762284219956,0.007946558418124666
KIAA1462,3.0820103,4.5535197,0.0020560766716957346,0.007977727741032137
C22orf29,3.0811489,0.10623509,0.002062034561168672,0.007999800836016197
ABCB10,3.0799756,0.021255411,0.0020701747900093016,0.008030333598349194
MTA3,3.0767498,-0.08546192,0.0020927081690582435,0.008116683014689376
CLOCK,3.0766935,-0.08736152,0.0020931029729155397,0.008117155431550508
RGL1,3.0761518,1.1555835,0.002096910948942221,0.008130862447169934
RNF121,3.0759652,-0.04400148,0.002098223655931264,0.008134891636693736
STAMBPL1,3.07585,1.0241712,0.0020990332343339053,0.00813696938154498
GGT5,3.0754974,0.74962103,0.0021015177281893146,0.008145538601519084
BST1,3.0753388,1.9270693,0.002102634827886705,0.008148806222309098
C1orf52,3.073634,-0.048096154,0.002114687150615595,0.008193379339230322
PEX2,3.0735164,-0.10618842,0.0021155206760715742,0.008195540880994934
PIGK,3.0734627,-0.10148813,0.0021159012987225618,0.008195947539723544
ITGB5,3.070518,-0.20084539,0.0021368776397305187,0.008272165364074985
NBPF20,3.0705054,0.23050594,0.0021369690970120727,0.008272165364074985
TMEM65,3.0679646,0.13591604,0.0021552222500856545,0.008341736938531212
UBE2V2,3.0675607,0.023323132,0.0021581367879947044,0.008351930381029096
AC073283.4,3.0673664,0.9264577,0.0021595400043078446,0.00835518580977035
RHOBTB1,3.0649457,0.19750832,0.002177095103825251,0.008422009982049984
AC009501.4,3.0645802,2.7236595,0.0021797573187656437,0.008431211702726538
ST6GALNAC3,3.0641813,2.9571629,0.0021826649564016727,0.008441360191036803
PPIP5K2,3.0630465,-0.13671817,0.0021909600107633746,0.008472338925741634
TCF3,3.0620112,-0.16185427,0.002198551634988808,0.008500589826153737
PGBD1,3.0607512,0.48789886,0.002207825331420831,0.008534226544349398
WDR26,3.060585,-0.15791656,0.002209050701124882,0.008537853177764995
ZSWIM4,3.060217,0.4532603,0.002211767586601122,0.008547242741410341
WDR55,3.059312,-0.05544675,0.002218459619466608,0.008570875762162249
BCAR3,3.0584455,-0.10116266,0.0022248854795953506,0.00859346842878781
ZNRF3,3.0566256,0.4828714,0.0022384372487093164,0.008643565547516116
MTHFSD,3.056559,0.35504803,0.0022389335450976803,0.008644359316502963
KIF4A,3.0564032,0.23162022,0.002240098328582494,0.008647733524246077
COX15,3.0553067,0.031845152,0.0022483056992172673,0.00867829071203778
DR1,3.0543633,-0.054438077,0.0022553872176176923,0.008704494826249591
RIN3,3.0541794,0.8790927,0.0022567713578110923,0.008708706396080105
AFF4,3.0529883,0.03419721,0.0022657486564189827,0.008742214482391073
BCL2L14,3.0518584,2.984443,0.00227429382597559,0.008774046753306373
XKR8,3.0506544,0.14499733,0.0022834321365478964,0.008808158759208432
CD164L2,3.0501227,0.5133818,0.002287478435502148,0.008821478122280851
CBY1,3.0472624,-0.20445053,0.002309359682387898,0.008903551794144109
RAPGEF2,3.0469098,0.35330522,0.0023120714119829583,0.008912850938997706
PHRF1,3.0465262,0.010950463,0.002315022251710637,0.008923069303877674
ZNF263,3.044328,-0.06470638,0.002332007079972849,0.008986206131263962
FARS2,3.0439217,-0.08147971,0.0023351597699196765,0.008997188731245527
APBB2,3.043546,-0.07662294,0.0023380779928807546,0.009007093024696725
DDX20,3.0435126,-0.006021231,0.0023383362276808263,0.009007093024696725
PCM1,3.0430014,-0.04191861,0.0023423123639540913,0.00902124009293355
PRICKLE3,3.041795,0.22006367,0.002351720604370757,0.00905630212793106
BPHL,3.041087,-0.06192603,0.0023572580652371803,0.009075737964896188
SLC15A4,3.0410717,0.09609036,0.0023573781422289463,0.009075737964896188
NUP50-AS1,3.0383134,0.32897797,0.002379063278350321,0.009156852874458263
GSK3B,3.0375416,-0.10285677,0.0023851653309414915,0.009179151020564765
TRAF6,3.0355272,0.2581816,0.0024011547722710166,0.00923829384626477
SERINC5,3.0352564,0.022815624,0.0024033131072411064,0.009245401554871241
TMEM167B,3.0350058,-0.17825188,0.0024053101287498406,0.009251886941541916
AGL,3.0340805,-0.17576179,0.002412700057062788,0.00927911147285576
ATXN7,3.033761,-0.13998911,0.00241525665093846,0.0092865415753722
DOHH,3.0332472,-0.046064653,0.0024193728536689376,0.009301165381191948
LDB2,3.0330606,3.579778,0.0024208693816760427,0.009305715491321757
ZNF695,3.0330122,0.6481845,0.0024212590278983974,0.00930601017017878
KLHL28,3.0321405,0.091280356,0.0024282619190327975,0.009329307615790433
C16orf59,3.0317674,0.051859956,0.0024312658878234443,0.00933964194349541
MOB4,3.0312867,-0.119849816,0.0024351390213762994,0.00935331204270527
CEP85,3.0301263,0.38636371,0.0024445155215306706,0.00938761676636379
ADA,3.0301032,0.19365482,0.0024447017328205973,0.00938761676636379
ECE2,3.029518,-0.052623488,0.0024494441450223867,0.009404612960220897
FBXL20,3.0289326,0.32210213,0.0024541949745652933,0.009421637079244656
SLC2A9,3.0277822,1.9096003,0.0024635552390908236,0.009455129459647276
ASPSCR1,3.02746,-0.062224783,0.0024661819607576852,0.009463989189366062
FBXL2,3.02438,0.15752622,0.002491432348665275,0.009559653893775276
ARG2,3.023879,0.25491992,0.0024955617592892637,0.009574262940509379
ANKRD49,3.0222943,-0.11662488,0.0025086654456181598,0.009623293729140078
MTERF1,3.0218675,-0.02711213,0.002512205731038809,0.009635631192076484
FIGN,3.0201368,0.6880193,0.0025266045336382226,0.009689503420640868
TRPC1,3.020101,5.0562325,0.0025269030882739477,0.009689503420640868
HAS3,3.0195389,3.275747,0.0025315989008274477,0.009706257913385235
VWA8,3.0192704,-0.12555082,0.002533842896686506,0.009713608928207823
STX18,3.0189176,-0.042574693,0.002536794915203997,0.009723671936800368
AP4B1,3.018662,0.4264881,0.002538936024286337,0.00973062449215077
TULP4,3.01697,-0.07917271,0.002553151905635163,0.009783846579488375
AKT1S1,3.0149455,-0.043797635,0.0025702550491447235,0.009848117703121143
NTNG1,3.014608,0.93223286,0.002573115737833919,0.009856953592456528
FBXO21,3.0145953,-0.10477243,0.002573224154462973,0.009856953592456528
RASGRF1,3.0135677,0.7032689,0.002581954532803317,0.009889122004874537
HSD3B7,3.0134552,-0.074192956,0.0025829117392483676,0.009891514006062816
TATDN2,3.0132124,0.25274548,0.0025849795416868324,0.009898157979777797
PEX14,3.0126169,-0.015519205,0.002590057509752272,0.009916324998385823
DAG1,3.0091074,-0.27650803,0.0026201661524952818,0.010030307739428637
RNF40,3.0086317,-0.13485567,0.002624269481585018,0.010044722514928855
WDR20,3.0070446,-0.10635489,0.002638011890542322,0.010096023624854534
RCHY1,3.0065997,-0.14916618,0.00264187420134289,0.010109503941895515
DDX60L,3.0061216,0.3274722,0.00264603083764598,0.010124106922626164
LAT,3.005002,0.9600044,0.0026557901108277535,0.010158832801394777
HAS2,3.0046008,6.536661,0.002659296299982473,0.01017093605446088
IL18BP,3.0037367,1.221873,0.002666859018973019,0.010198549094678428
ZNF699,3.002492,1.1622094,0.002677790166837521,0.01023903485475566
RASSF2,3.0009124,2.9895744,0.002691720673211339,0.010289654252583278
ABLIM1,3.0006056,0.028441498,0.00269443329172492,0.010298699712412526
ZNF629,3.0004573,-0.02797968,0.0026957452859442538,0.010302390049740423
SIX4,2.9999921,0.45394927,0.0026998660242412687,0.010316812299031699
DUSP12,2.9998412,-0.104848035,0.0027012031028584866,0.010320595201399562
WDR35,2.9964032,0.18578562,0.0027318485560475954,0.010435001685118597
EXTL3,2.9949565,0.46346685,0.002744839407903518,0.010483276829183725
TMEM140,2.9936223,1.0855266,0.0027568703691145074,0.010527873964151252
XRCC3,2.9914138,0.30506465,0.0027768895753961286,0.010602961056280093
MAN2A2,2.9906929,0.25808704,0.0027834523070448826,0.010626654782404403
NUP214,2.990565,-0.06356698,0.0027846173893775468,0.010629737943043087
SHC4,2.9902737,4.9536877,0.0027872754427546507,0.010637153220308565
RNF38,2.9877279,0.07071772,0.0028105971906270057,0.010724780065312212
IFIT2,2.9863706,1.777208,0.002823103471218654,0.010771119659918418
RASA4,2.9863117,1.0284407,0.0028236463209526884,0.010771808578507349
ANGPT1,2.9854913,2.692658,0.002831232569865078,0.010799363438075478
CCDC85A,2.9848037,2.9958985,0.002837604221359772,0.01081950324617724
TRIP11,2.9840522,-0.048317682,0.0028445830062277305,0.010844721954631249
SRPRA,2.9839396,-0.070302196,0.002845628797327257,0.010847318080888632
C12orf4,2.9831192,0.10156859,0.0028532689473595627,0.010873653628792857
GLUD1,2.9795303,0.046565603,0.00288690625966507,0.01099479746619976
FAM160B2,2.978618,-0.16465804,0.002895516864845507,0.011026178655539377
ERCC5,2.9780836,-0.01417179,0.002900568680139025,0.011044001609242364
TBC1D2,2.9779787,0.35540953,0.0029015606495030465,0.011046363993812302
GNPDA2,2.977069,0.09841388,0.002910186872689968,0.011077785979476482
GPS2,2.976918,-0.037744805,0.002911618758529726,0.011081817786400966
LINC01143,2.9764988,1.5998083,0.002915602294276653,0.011095559070232654
CTU1,2.975088,0.7837775,0.0029290468676505337,0.011145296969011176
MTO1,2.9749243,0.021065136,0.002930609313492815,0.011149815319012395
ZZEF1,2.9744947,0.011196058,0.0029347143533983975,0.01116257667514322
ARHGAP31,2.9727516,1.4336498,0.002951432806170741,0.011223296025818473
SDPR,2.97269,4.1937237,0.0029520227186885855,0.011224103771709426
TFRC,2.9717112,-0.09045507,0.0029614513093202937,0.011258513205475041
GTF2B,2.9715655,-0.051875822,0.002962856866581954,0.011262416672728362
F2RL1,2.971338,0.91019833,0.00296505272586876,0.011269322855459011
MYDGF,2.971108,0.10866218,0.0029672747676776764,0.011274885708288862
ZNF76,2.970331,-0.098410584,0.002974791569574673,0.011302003288801911
TTLL3,2.9701393,0.2584388,0.0029766487136229946,0.011307614181953812
SIAE,2.9700599,-0.11355241,0.0029774166420935924,0.011309086486889218
CAMSAP1,2.9699986,0.3615963,0.0029780112914960894,0.011309900335937314
ABCB7,2.9690554,-0.07999631,0.0029871676766738717,0.011341777107718583
GZF1,2.9689813,0.29657695,0.0029878883716715748,0.011343064984028465
STIP1,2.9672532,0.00021328012,0.0030047330323857385,0.011405556906922656
ZNF93,2.9660034,0.23914082,0.0030169719510309955,0.011449090876835303
FAM208A,2.965822,-0.17361051,0.0030187527476787305,0.011454386861502259
AMDHD2,2.964605,-0.10311317,0.003030716392932349,0.011498314471233577
SNRPA,2.9630919,0.008425999,0.003045655882664221,0.011552045714919669
CD99L2,2.9625118,0.4811864,0.003051402162040093,0.01157088897894887
NCAPH,2.962366,0.29725218,0.0030528466126789502,0.011574890121752515
FBXO41,2.960495,0.47527567,0.0030714519078427543,0.011643947415005563
FAM53B,2.959907,0.2604964,0.0030773191476694464,0.011664702985422699
MPZ,2.9591274,4.3884873,0.003085115380912042,0.011692764260122085
SEMA4C,2.9585524,0.096174434,0.0030908782398833133,0.011713112758915442
PDCD1LG2,2.9582124,4.629863,0.00309428934410371,0.011724545057759094
KIF11,2.957581,0.6881591,0.003100633360165513,0.011745589463345802
PTBP2,2.9575145,0.08588326,0.0031013018407480834,0.011746625175918823
HYAL3,2.956993,0.30490032,0.003106551404365898,0.011765009923068559
GBP4,2.955508,0.9879479,0.0031215467937994678,0.011817284290812271
TMEM14C,2.955278,0.105600215,0.0031238755536014857,0.011824594759418584
RFX1,2.9546208,0.01642258,0.003130534178349028,0.011848290825464822
HIPK1,2.95458,-0.010192557,0.003130949150619143,0.011848353200376603
MCTP2,2.9532688,2.4619255,0.0031442808079253856,0.011897289547218819
FCER1G,2.9524124,1.7770143,0.003153014574139191,0.01192730055125707
IL12RB2,2.9516227,2.3528013,0.0031610900956975754,0.01195632767019158
